Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2017/1/31,10029,NY,New York,New York,New York,23,2997,0.002341137,0.000333778,-0.010237781,5782
2017/1/31,10128,NY,New York,New York,New York,24,3376,0,0.000889416,-0.013154049,22879
2017/1/31,10011,NY,New York,New York,New York,25,4265,-0.010211186,-0.042648709,-0.043078304,21512
2017/1/31,28269,NC,Charlotte,Mecklenburg,Charlotte,26,1300,0.000769823,0.003861004,0.033386328,26177
2017/1/31,78572,TX,McAllen,Hidalgo,Mission,27,1071,0.008474576,0.023900574,0.02,20099
2017/1/31,77573,TX,Houston,Galveston,League City,28,1964,-0.004056795,-0.013561025,0.008731382,26004
2017/1/31,30349,GA,Atlanta,Clayton,Riverdale,29,1075,0.000931099,0.004672897,0.064356436,23999
2017/1/31,79912,TX,El Paso,El Paso,El Paso,30,1242,0.001612903,0.003231018,-0.03869969,20963
2017/1/31,90046,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,31,3945,0,0.004583652,0.061625404,11060
2017/1/31,94565,CA,San Francisco,Contra Costa,Pittsburg,32,2098,0.000954198,0.004308281,0.092708333,22278
2017/1/31,77584,TX,Houston,Brazoria,Pearland,33,1922,-0.002076843,-0.005690636,-0.039,22764
2017/1/31,10003,NY,New York,New York,New York,34,4030,-0.006899951,-0.024449286,-0.014669927,20669
2017/1/31,10462,NY,New York,Bronx,New York,35,1706,-0.002339181,-0.020665901,-0.052748473,18630
2017/1/31,10456,NY,New York,Bronx,New York,36,1842,-0.001084599,0.006007646,-0.002166847,3302
2017/1/31,60613,IL,Chicago,Cook,Chicago,37,1673,-0.010059172,-0.030706837,-0.047266515,25427
2017/1/31,78660,TX,Austin,Travis,Pflugerville,38,1646,0.001216545,0.004884005,0.011677935,23295
2017/1/31,75052,TX,Dallas-Fort Worth,Dallas,Grand Prairie,39,1528,0.008580858,0.024128686,0.055977885,25195
2017/1/31,20009,DC,Washington,District of Columbia,Washington,40,2772,-0.001440922,0.003257329,0.024011821,15939
2017/1/31,20002,DC,Washington,District of Columbia,Washington,41,2632,0.003431186,0.010364683,0.028125,18635
2017/1/31,21234,MD,Baltimore,Baltimore,Parkville,42,1589,0.003156566,0.005060089,-0.004385965,21952
2017/1/31,63376,MO,St. Louis,Saint Charles,Saint Peters,43,1417,-0.004216444,-0.009090909,0.01504298,27607
2017/1/31,77036,TX,Houston,Harris,Houston,44,1295,-0.005376344,-0.00690184,0,10564
2017/1/31,30044,GA,Atlanta,Gwinnett,Lawrenceville,45,1296,0.001545595,0.00621118,0.040963855,23913
2017/1/31,10463,NY,New York,Bronx,New York,46,1941,0.002065049,0.003619442,0.022655427,7488
2017/1/31,60629,IL,Chicago,Cook,Chicago,47,1413,-0.006329114,-0.011196641,0.011453114,20840
2017/1/31,60625,IL,Chicago,Cook,Chicago,48,1610,-0.005558987,-0.016493586,-0.026602177,16819
2017/1/31,11206,NY,New York,Kings,New York,49,2652,0.004545455,0.01221374,0.007216103,8597
2017/1/31,11230,NY,New York,Kings,New York,50,2290,0.00703606,0.017325633,0.044231646,11784
2017/1/31,11209,NY,New York,Kings,New York,51,2256,0.003558719,0.010752688,0.012113055,15498
2017/1/31,11201,NY,New York,Kings,New York,52,2867,-0.002088409,-0.005549775,-0.023168654,20358
2017/1/31,78613,TX,Austin,Williamson,Cedar Park,53,1732,-0.008586148,-0.019252548,-0.017583664,23738
2017/1/31,11212,NY,New York,Kings,New York,54,2204,0.005933364,0.025116279,0.066795741,5959
2017/1/31,37042,TN,Clarksville,Montgomery,Clarksville,55,923,-0.002162162,-0.002162162,-0.040540541,26334
2017/1/31,75287,TX,Dallas-Fort Worth,Dallas,Dallas,56,1977,-0.002019182,-0.005032713,0.008673469,6766
2017/1/31,10024,NY,New York,New York,New York,57,4089,-0.006559767,-0.016830969,-0.03127221,19284
2017/1/31,77479,TX,Houston,Fort Bend,Sugar Land,58,2373,-0.001682793,-0.018204386,-0.089059501,26606
2017/1/31,77429,TX,Houston,Harris,Cypress,59,1743,-0.004,-0.014140271,-0.065916399,25894
2017/1/31,85032,AZ,Phoenix,Maricopa,Phoenix,60,1308,0.004608295,0.011600928,0.042231076,21569
2017/1/31,78130,TX,San Antonio,Comal,New Braunfels,61,1437,0.00349162,0.009129213,-0.001389854,21793
2017/1/31,11214,NY,New York,Kings,New York,62,2209,0.003178928,0.007295942,0.023632994,12009
2017/1/31,77077,TX,Houston,Harris,Houston,63,1974,0.00971867,0.006116208,-0.086111111,12495
2017/1/31,78521,TX,Brownsville,Cameron,Brownsville,64,870,-0.007981756,-0.010238908,0,21381
2017/1/31,30043,GA,Atlanta,Gwinnett,Lawrenceville,65,1449,0.002074689,0.008350731,0.039454806,24460
2017/1/31,30096,GA,Atlanta,Gwinnett,Duluth,66,1395,0.002155172,0.007947977,0.04494382,15440
2017/1/31,23464,VA,Virginia Beach,Virginia Beach City,Virginia Beach,67,1535,0.001304631,0.004581152,-0.003246753,24717
2017/1/31,94501,CA,San Francisco,Alameda,Alameda,68,3187,-0.005616225,-0.02953715,-0.03599516,15142
2017/1/31,7030,NJ,New York,Hudson,Hoboken,69,2862,-0.00625,-0.014123321,-0.020198562,22302
2017/1/31,60619,IL,Chicago,Cook,Chicago,70,1330,0.000752445,-0.004491018,0.028615623,16391
2017/1/31,73099,OK,Oklahoma City,Canadian,Yukon,71,1233,-0.008045052,-0.023752969,-0.019872814,25756
2017/1/31,11229,NY,New York,Kings,New York,72,2272,0.014738723,0.036023712,0.067669173,15464
2017/1/31,94110,CA,San Francisco,San Francisco,San Francisco,73,4685,-0.005518998,-0.009094755,-0.05772325,13459
2017/1/31,28277,NC,Charlotte,Mecklenburg,Charlotte,74,1838,0.003823048,0.012672176,0.024526198,23885
2017/1/31,75243,TX,Dallas-Fort Worth,Dallas,Dallas,75,1436,0.00489853,0.023521026,0.074850299,11294
2017/1/31,90034,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,76,3490,0.002873563,0.013062409,0.061435523,8210
2017/1/31,33160,FL,Miami-Fort Lauderdale,Miami-Dade,Sunny Isles Beach,77,2246,-0.009700176,-0.027705628,-0.049513331,47681
2017/1/31,33139,FL,Miami-Fort Lauderdale,Miami-Dade,Miami Beach,78,2155,-0.007369876,-0.020454545,-0.075900515,33098
2017/1/31,44107,OH,Cleveland,Cuyahoga,Lakewood,79,1221,-0.004078303,-0.011336032,0.046272494,15230
2017/1/31,77379,TX,Houston,Harris,Tomball,80,1791,-0.002228412,-0.015393073,-0.080595483,25036
2017/1/31,11377,NY,New York,Queens,New York,81,2236,-0.003565062,-0.011057054,-0.056938001,11766
2017/1/31,90044,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,82,2144,0.012753897,0.031761309,0.073073073,13556
2017/1/31,33411,FL,Miami-Fort Lauderdale,Palm Beach,Royal Palm Beach,83,1916,0,0.006302521,0.048140044,30491
2017/1/31,11234,NY,New York,Kings,New York,84,2282,0.014673188,0.040109389,0.092911877,21215
2017/1/31,90650,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Norwalk,85,2235,0.004946043,0.014525647,0.057737814,22058
2017/1/31,90805,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Long Beach,86,2142,0.007052186,0.022922636,0.075301205,15492
2017/1/31,11207,NY,New York,Kings,New York,87,2264,0.002657219,0.015246637,0.008912656,12430
2017/1/31,75067,TX,Dallas-Fort Worth,Denton,Lewisville,88,1605,0.003125,0.004380476,0.003752345,12128
2017/1/31,60617,IL,Chicago,Cook,Chicago,89,1305,-0.000765697,-0.012112036,0.01953125,20708
2017/1/31,10019,NY,New York,New York,New York,90,3832,0.001044932,-0.009819121,-0.007253886,20659
2017/1/31,44035,OH,Cleveland,Lorain,Elyria,91,834,-0.009501188,-0.008323424,0.022058824,21011
2017/1/31,23462,VA,Virginia Beach,Virginia Beach City,Virginia Beach,92,1290,-0.000774593,0,-0.008455035,21944
2017/1/31,19143,PA,Philadelphia,Philadelphia,Philadelphia,93,1075,0,0.013195099,0.118626431,23038
2017/1/31,48197,MI,Ann Arbor,Washtenaw,Ypsilanti,94,1522,0.003957784,0.016021362,0.028378378,16821
2017/1/31,78704,TX,Austin,Travis,Austin,95,2186,0.001374256,0.007373272,0.014856082,14056
2017/1/31,92683,CA,Los Angeles-Long Beach-Anaheim,Orange,Westminster,96,2720,-0.002201027,-0.002201027,0.06042885,18098
2017/1/31,8701,NJ,New York,Ocean,Lakewood Township,97,1849,0.001625135,-0.003234501,0.01481888,21467
2017/1/31,85710,AZ,Tucson,Pima,Tucson,98,1058,0.003795066,0.006660324,0.006660324,17105
2017/1/31,11355,NY,New York,Queens,New York,99,2235,0.000447628,0.000895656,-0.00886918,13892
2017/1/31,78666,TX,Austin,Hays,San Marcos,100,1442,-0.002766252,0.001388889,0.027065527,11752
2017/1/31,66062,KS,Kansas City,Johnson,Olathe,101,1758,0.000569152,0.015011547,0.035335689,23671
2017/1/31,78745,TX,Austin,Travis,Austin,102,1654,-0.001207729,0,0.034396498,17309
2017/1/31,95630,CA,Sacramento,Sacramento,Folsom,103,2197,-0.000454959,0.012442396,0.069620253,22060
2017/1/31,91910,CA,San Diego,San Diego,Chula Vista,104,2312,-0.002588438,-0.002588438,0.044263776,16348
2017/1/31,90026,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,105,2925,0.00377488,0.012811634,0.101694915,9662
2017/1/31,10314,NY,New York,Richmond,New York,106,2125,0.009980989,0.018207954,0.002358491,24931
2017/1/31,87111,NM,Albuquerque,Bernalillo,Albuquerque,107,1353,-0.002212389,0.005200594,0.03125,18848
2017/1/31,94558,CA,Napa,Napa,Napa,108,2602,0.002697495,0.000384468,0.002697495,16674
2017/1/31,11215,NY,New York,Kings,New York,109,2694,-0.00296077,-0.005904059,-0.02708559,19587
2017/1/31,98052,WA,Seattle,King,Redmond,110,2563,-0.003886514,-0.009659969,0.038492707,19679
2017/1/31,30024,GA,Atlanta,Gwinnett,Suwanee,111,1843,-0.003244997,-0.007539041,-0.009672219,22770
2017/1/31,32210,FL,Jacksonville,Duval,Jacksonville,112,1005,0.000996016,0.006006006,0.003996004,19993
2017/1/31,6010,CT,Hartford,Hartford,Bristol,113,1499,0.004018754,0.011470985,0.01903467,19875
2017/1/31,11221,NY,New York,Kings,New York,114,2476,-0.000403714,0.007323027,-0.00562249,13736
2017/1/31,33025,FL,Miami-Fort Lauderdale,Broward,Miramar,115,1640,0.001221001,0.002444988,0.019900498,25052
2017/1/31,60610,IL,Chicago,Cook,Chicago,116,1838,-0.019210245,-0.046680498,-0.055498458,28342
2017/1/31,30281,GA,Atlanta,Henry,Stockbridge,117,1157,0.000865052,0.001731602,0.034883721,20746
2017/1/31,89108,NV,Las Vegas,Clark,Las Vegas,118,1098,0.000911577,0.006416132,0.046711153,19609
2017/1/31,78240,TX,San Antonio,Bexar,San Antonio,119,1336,-0.000747943,0.003003003,0.024539877,12119
2017/1/31,85225,AZ,Phoenix,Maricopa,Chandler,120,1296,0.003095975,0.005430566,0.03514377,20097
2017/1/31,77433,TX,Houston,Harris,Cypress,121,1741,-0.002863688,-0.015828151,-0.109007165,24955
2017/1/31,2169,MA,Boston,Norfolk,Quincy,122,2252,0.001333926,0.004460303,0.038745387,14937
2017/1/31,33009,FL,Miami-Fort Lauderdale,Broward,Hallandale,123,1623,-0.001845018,-0.006731946,-0.039076377,35649
2017/1/31,15601,PA,Pittsburgh,Westmoreland,Greensburg,124,971,0.005175983,0.016753927,-0.054527751,19320
2017/1/31,93722,CA,Fresno,Fresno,Fresno,125,1294,0.001547988,0.009360374,0.0352,20328
2017/1/31,48180,MI,Detroit,Wayne,Taylor,126,928,0.015317287,0.040358744,0.01754386,21804
2017/1/31,78245,TX,San Antonio,Bexar,San Antonio,127,1253,0.0024,0.008045052,0.006425703,20552
2017/1/31,17603,PA,Lancaster,Lancaster,Lancaster,128,1097,0.004578755,0.007346189,0.018570102,19093
2017/1/31,95608,CA,Sacramento,Sacramento,Carmichael,129,1717,0,0.009406232,0.065136476,18370
2017/1/31,85308,AZ,Phoenix,Maricopa,Glendale,130,1408,-0.000709723,-0.00141844,0.028487947,21852
2017/1/31,94533,CA,Vallejo,Solano,Fairfield,131,1819,-0.000549451,0.009994448,0.06374269,18092
2017/1/31,60611,IL,Chicago,Cook,Chicago,132,1928,-0.025278059,-0.063623118,-0.076628352,30332
2017/1/31,43055,OH,Columbus,Licking,Newark,133,844,0.007159905,0.010778443,-0.011709602,20737
2017/1/31,14850,NY,Ithaca,Tompkins,Ithaca,134,1623,-0.023465704,-0.05967555,-0.094308036,12458
2017/1/31,87114,NM,Albuquerque,Bernalillo,Albuquerque,135,1250,-0.000799361,-0.011075949,-0.010292953,20745
2017/1/31,33024,FL,Miami-Fort Lauderdale,Broward,Pembroke Pines,136,1751,-0.001710376,-0.001140901,0.026377491,25540
2017/1/31,80013,CO,Denver,Arapahoe,Aurora,137,1829,-0.009745533,-0.016666667,0.016675931,23726
2017/1/31,20906,MD,Washington,Montgomery,Silver Spring,138,1964,-0.008080808,-0.014056225,0.008213552,22463
2017/1/31,37075,TN,Nashville,Sumner,Hendersonville,139,1694,0.002960332,0.01864101,0.059412133,22651
2017/1/31,11211,NY,New York,Kings,New York,140,2942,0.005811966,0.016234888,0.008570449,12520
2017/1/31,90066,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,141,4140,0.004366812,0.00877193,0.046247157,13004
2017/1/31,11373,NY,New York,Queens,New York,142,2215,-0.005834829,-0.010719071,-0.02250662,12665
2017/1/31,11385,NY,New York,Queens,New York,143,2239,-0.001338091,-0.004888889,-0.020988194,14235
2017/1/31,85281,AZ,Phoenix,Maricopa,Tempe,144,1298,0.00309119,0.008547009,0.036741214,13165
2017/1/31,44060,OH,Cleveland,Lake,Mentor,145,1317,0.008422665,0.007651109,0.047732697,24789
2017/1/31,43081,OH,Columbus,Franklin,Westerville,146,1462,-0.003408316,-0.002728513,0.038352273,20728
2017/1/31,78577,TX,McAllen,Hidalgo,Pharr,147,924,-0.012820513,-0.011764706,-0.025316456,16099
2017/1/31,28027,NC,Charlotte,Cabarrus,Concord,148,1348,0.00074239,0.005219985,0.010494753,21475
2017/1/31,85364,AZ,Yuma,Yuma,Yuma,149,854,0.003525264,0.014251781,-0.018390805,17689
2017/1/31,8753,NJ,New York,Ocean,Toms River,150,1864,0.003769521,0.011394466,0.031543996,24423
2017/1/31,92677,CA,Los Angeles-Long Beach-Anaheim,Orange,Laguna Niguel,151,3296,0.00365408,0.008876645,0.035175879,24318
2017/1/31,91709,CA,Riverside,San Bernardino,Chino Hills,152,2944,0.006495726,0.030812325,0.053686471,21205
2017/1/31,65807,MO,Springfield,Greene,Springfield,153,825,0.006097561,0.012269939,0.037735849,16903
2017/1/31,60620,IL,Chicago,Cook,Chicago,154,1342,0,-0.002230483,0.035493827,16391
2017/1/31,75034,TX,Dallas-Fort Worth,Collin,Frisco,155,2533,-0.007056056,-0.014780241,-0.055555556,16996
2017/1/31,10028,NY,New York,New York,New York,156,3457,-0.004320276,-0.006037953,-0.0128498,17986
2017/1/31,60634,IL,Chicago,Cook,Chicago,157,1768,-0.001129944,-0.003382187,0.006260672,20380
2017/1/31,95823,CA,Sacramento,Sacramento,Sacramento,158,1411,0.006419401,0.010021475,0.067322239,16523
2017/1/31,92804,CA,Los Angeles-Long Beach-Anaheim,Orange,Anaheim,159,2511,0.00239521,0.006009615,0.035037098,14537
2017/1/31,27410,NC,,Guilford,Greensboro,160,1349,-0.006627393,-0.016046681,-0.004428044,19349
2017/1/31,6902,CT,Stamford,Fairfield,Stamford,161,2267,-0.002200704,-0.002639683,-0.022001726,15541
2017/1/31,43123,OH,Columbus,Franklin,Grove City,162,1311,-0.003799392,-0.011312217,0.015491867,21877
2017/1/31,20011,DC,Washington,District of Columbia,Washington,163,2548,0.007114625,0.015948963,0.031161473,17062
2017/1/31,60016,IL,Chicago,Cook,Des Plaines,164,1618,0,-0.001850709,-0.005531653,22451
2017/1/31,92109,CA,San Diego,San Diego,San Diego,165,2874,-0.003812825,-0.008623663,0.017345133,15185
2017/1/31,45011,OH,Cincinnati,Butler,Hamilton,166,1450,0.00554785,0.01611773,0.03202847,22399
2017/1/31,60628,IL,Chicago,Cook,Chicago,167,1300,-0.002302379,-0.008390542,0.02281668,20599
2017/1/31,90019,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,168,3230,0.009690528,0.03030303,0.119972261,9749
2017/1/31,91911,CA,San Diego,San Diego,Chula Vista,169,2207,-0.001809136,0.003181818,0.034692921,15285
2017/1/31,44256,OH,Cleveland,Medina,Medina,170,1540,0.006535948,0.00456621,-0.058679707,21336
2017/1/31,76028,TX,Dallas-Fort Worth,Johnson,Burleson,171,1509,0.003992016,0.014112903,0.040689655,21510
2017/1/31,89121,NV,Las Vegas,Clark,Las Vegas,172,1144,0.001751313,0.003508772,0.032490975,17072
2017/1/31,2148,MA,Boston,Middlesex,Malden,173,2253,0.01076716,0.02130553,0.046446818,13808
2017/1/31,75228,TX,Dallas-Fort Worth,Dallas,Dallas,174,1331,0,0.009097801,0.063099042,15266
2017/1/31,33647,FL,Tampa,Hillsborough,Tampa,175,1723,0.004664723,0.012933568,-0.00863061,21093
2017/1/31,89117,NV,Las Vegas,Clark,Las Vegas,176,1393,0.00287977,0.010152284,0.026529108,18754
2017/1/31,47906,IN,Lafayette-West Lafayette,Tippecanoe,West Lafayette,177,1340,0.009796534,0.037955074,0.058451817,12810
2017/1/31,92345,CA,Riverside,San Bernardino,Hesperia,178,1250,0.001602564,0.008064516,0.042535446,21581
2017/1/31,43130,OH,Columbus,Fairfield,Lancaster,179,1088,-0.006392694,-0.023339318,-0.010909091,19283
2017/1/31,11236,NY,New York,Kings,New York,180,2194,0.005499542,0.028598218,0.077074129,15967
2017/1/31,28314,NC,Fayetteville,Cumberland,Fayetteville,181,850,0.001177856,0.003541913,0,18700
2017/1/31,40475,KY,Richmond,Madison,Richmond,182,1090,0.008325624,0.031220435,0.04206501,16410
2017/1/31,94536,CA,San Francisco,Alameda,Fremont,183,3077,-0.005172971,-0.013149455,0.020225464,19008
2017/1/31,92503,CA,Riverside,Riverside,Riverside,184,1788,0.003930376,0.013605442,0.035921205,19527
2017/1/31,65203,MO,Columbia,Boone,Columbia,185,1300,0.000769823,0.003861004,-0.024024024,19650
2017/1/31,19111,PA,Philadelphia,Philadelphia,Philadelphia,186,1234,-0.012009608,-0.013589129,-0.004035513,17154
2017/1/31,92126,CA,San Diego,San Diego,San Diego,187,2428,0.001650165,0.004135649,0.050627434,19523
2017/1/31,77450,TX,Houston,Fort Bend,Cinco Ranch,188,1843,-0.003783784,-0.019680851,-0.091670774,20328
2017/1/31,27406,NC,,Guilford,Greensboro,189,874,0.011574074,0.019836639,0.00575374,21855
2017/1/31,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,190,1977,0.002535497,0.011253197,0.048250265,15890
2017/1/31,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,191,2216,0.014187643,0.040375587,0.106893107,8169
2017/1/31,97229,OR,Portland,Washington,Cedar Mill,192,2391,-0.009117281,-0.01442704,0.028387097,20715
2017/1/31,29732,SC,Charlotte,York,Rock Hill,193,1226,-0.027755749,-0.053281853,-0.0192,19615
2017/1/31,27610,NC,Raleigh,Wake,Raleigh,194,1219,0.004118616,0.014143095,0.052677029,21172
2017/1/31,76244,TX,Dallas-Fort Worth,Tarrant,Fort Worth,195,1742,0.001725129,0.005193306,0.019906323,20158
2017/1/31,98103,WA,Seattle,King,Seattle,196,2577,-0.004634994,-0.009607994,0.037439614,17641
2017/1/31,10457,NY,New York,Bronx,New York,197,1786,-0.002791736,0.000560224,-0.031453362,3309
2017/1/31,21740,MD,Hagerstown,Washington,Hagerstown,198,1094,0.004591368,0.012962963,0.025304592,19870
2017/1/31,77095,TX,Houston,Harris,Houston,199,1683,-0.004142012,-0.012903226,-0.031088083,20394
2017/1/31,32822,FL,Orlando,Orange,Orlando,200,1168,0.005163511,0.012131716,0.048473968,16095
2017/1/31,22191,VA,Washington,Prince William,Woodbridge,201,1799,0.001670379,0.00390625,0.003346347,17422
2017/1/31,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Gate,202,2171,0.008360427,0.027449124,0.079562407,14310
2017/1/31,60626,IL,Chicago,Cook,Chicago,203,1449,-0.008213552,-0.023584906,-0.0229265,15085
2017/1/31,92592,CA,Riverside,Riverside,Temecula,204,2199,0.006868132,0.024697111,0.055182342,23429
2017/1/31,87120,NM,Albuquerque,Bernalillo,Albuquerque,205,1203,0.0025,-0.005785124,-0.003314002,21586
2017/1/31,98012,WA,Seattle,Snohomish,Bothell,206,2274,0.000880282,0.004416961,0.029425079,20473
2017/1/31,10027,NY,New York,New York,New York,207,3230,-0.004008634,-0.008898435,-0.009202454,6112
2017/1/31,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,208,3527,-0.003672316,0.004557106,0.058523409,6495
2017/1/31,92336,CA,Riverside,San Bernardino,Fontana,209,2160,0.00511866,0.015037594,0.047018905,23473
2017/1/31,30062,GA,Atlanta,Cobb,Marietta,210,1847,0.002714441,0.000541712,0.011500548,21881
2017/1/31,46307,IN,Chicago,Lake,Crown Point,211,1544,-0.01341853,-0.004513217,0.009810334,29136
2017/1/31,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,212,1706,0.004711425,0.007678677,0.022781775,18327
2017/1/31,80134,CO,Denver,Douglas,Parker,213,2355,-0.004649197,-0.006329114,-0.00800337,21379
2017/1/31,23454,VA,Virginia Beach,Virginia Beach City,Virginia Beach,214,1593,0.003780718,0.008866371,-0.003128911,20331
2017/1/31,46227,IN,Indianapolis,Marion,Indianapolis,215,1096,-0.000911577,0,0.031044214,13856
2017/1/31,11238,NY,New York,Kings,New York,216,2710,0.001478197,0.008184524,-0.012030623,12554
2017/1/31,74012,OK,Tulsa,Tulsa,Broken Arrow,217,1237,-0.006425703,-0.011191047,-0.019809826,20841
2017/1/31,21117,MD,Baltimore,Baltimore,Owings Mills,218,1748,0.001145475,0.003444317,0.004597701,16416
2017/1/31,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bellflower,219,2327,0.007795583,0.024658741,0.062557078,12087
2017/1/31,60649,IL,Chicago,Cook,Chicago,220,1262,-0.006299213,-0.017133956,0.021862348,9812
2017/1/31,7093,NJ,New York,Hudson,West New York,221,2177,-0.001376147,0,-0.082982308,12235
2017/1/31,77459,TX,Houston,Fort Bend,Missouri City,222,1884,-0.005279831,-0.014128728,-0.05988024,22569
2017/1/31,11372,NY,New York,Queens,New York,223,2164,0.001388246,0.001388246,-0.035650624,10935
2017/1/31,99301,WA,Kennewick,Franklin,Pasco,224,1288,0.00155521,0.004680187,0.009404389,19462
2017/1/31,32244,FL,Jacksonville,Duval,Jacksonville,225,1099,0.001823154,0.005489478,0.010110294,18564
2017/1/31,11233,NY,New York,Kings,New York,226,2339,0.003001715,0.016956522,0.003001715,10262
2017/1/31,48103,MI,Ann Arbor,Washtenaw,Ann Arbor,227,1969,0.009226038,0.03197065,0.059171598,19512
2017/1/31,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,228,1964,-0.001017294,0.001019368,0.029889879,25046
2017/1/31,92335,CA,Riverside,San Bernardino,Fontana,229,1659,0.002416918,0.004845548,0.050664978,16171
2017/1/31,92021,CA,San Diego,San Diego,El Cajon,230,2252,-0.00177305,0.000444247,0.046954905,12454
2017/1/31,85705,AZ,Tucson,Pima,Tucson,231,950,-0.001051525,-0.001051525,0.07587769,9565
2017/1/31,20019,DC,Washington,District of Columbia,Washington,232,1894,-0.009932044,-0.014568158,0.017732402,13170
2017/1/31,76063,TX,Dallas-Fort Worth,Tarrant,Mansfield,233,1836,0.002730748,0.012127894,0.033202026,18962
2017/1/31,43230,OH,Columbus,Franklin,Gahanna,234,1418,-0.00281294,-0.007697691,0.021613833,18794
2017/1/31,23320,VA,Virginia Beach,Chesapeake City,Chesapeake,235,1498,-0.000667111,0,-0.013824885,19737
2017/1/31,22193,VA,Washington,Prince William,Woodbridge,236,1800,0.002227171,0.007274762,0.012943163,22423
2017/1/31,93065,CA,Ventura,Ventura,Simi Valley,237,2648,0.000377786,0.005696924,0.018461538,21048
2017/1/31,48185,MI,Detroit,Wayne,Westland,238,1143,0.007048458,0.020535714,0.051517939,15377
2017/1/31,75217,TX,Dallas-Fort Worth,Dallas,Dallas,239,1083,0.004638219,0.015947467,0.105102041,19219
2017/1/31,27834,NC,Greenville,Pitt,Greenville,240,818,-0.002439024,-0.00365408,-0.036513545,14634
2017/1/31,44130,OH,Cleveland,Cuyahoga,Parma Heights,241,1141,0.001755926,0.001755926,0.010628875,17448
2017/1/31,92101,CA,San Diego,San Diego,San Diego,242,2527,-0.002762431,-0.00039557,0.023905997,13340
2017/1/31,22304,VA,Washington,Alexandria City,Alexandria,243,1962,-0.009090909,-0.019,0.000509944,12669
2017/1/31,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,244,2458,0.000814332,0.002446982,0.036256324,19565
2017/1/31,11223,NY,New York,Kings,New York,245,2274,0.00530504,0.012016021,0.041685754,11700
2017/1/31,30331,GA,Atlanta,Fulton,Atlanta,246,1197,0.00083612,0.005037783,0.036363636,16864
2017/1/31,20878,MD,Washington,Montgomery,Gaithersburg,247,2440,0.00370218,0.006185567,0.011608624,20931
2017/1/31,30080,GA,Atlanta,Cobb,Smyrna,248,1409,-0.002830856,-0.016061453,-0.018802228,15812
2017/1/31,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,249,2949,0.000678656,0.000339213,0.044633369,12487
2017/1/31,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,250,1560,0.001926782,0.012987013,0.046979866,19414
2017/1/31,27858,NC,Greenville,Pitt,Greenville,251,1144,0.003508772,0.016888889,0.030630631,16100
2017/1/31,30188,GA,Atlanta,Cherokee,Woodstock,252,1434,0.002797203,0.005610098,0.056742815,23114
2017/1/31,10021,NY,New York,New York,New York,253,3688,-0.002434406,-0.007801991,-0.000812788,20712
2017/1/31,2155,MA,Boston,Middlesex,Medford,254,2431,0.011231281,0.029212532,0.036673774,17548
2017/1/31,37130,TN,Nashville,Rutherford,Murfreesboro,255,1251,0.004012841,0.006436042,0.039036545,16030
2017/1/31,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,256,2168,0.011665889,0.024090694,0.057560976,10651
2017/1/31,87121,NM,Albuquerque,Bernalillo,Albuquerque,257,1100,0.001821494,0.00456621,0.042654028,20054
2017/1/31,43701,OH,Zanesville,Muskingum,Zanesville,258,864,0.008168028,0.053658537,0.056234719,20607
2017/1/31,32256,FL,Jacksonville,Duval,Jacksonville,259,1230,-0.003241491,-0.00886382,-0.007263923,13581
2017/1/31,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,260,1987,-0.011442786,-0.027886497,-0.025980392,29398
2017/1/31,23666,VA,Virginia Beach,Hampton City,Hampton,261,1274,0,0,0.010309278,15577
2017/1/31,19124,PA,Philadelphia,Philadelphia,Philadelphia,262,1034,-0.00289296,0.005836576,0.094179894,20394
2017/1/31,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,263,3539,0.002833664,0.001131542,0.031177156,10303
2017/1/31,30022,GA,Atlanta,Fulton,Johns Creek,264,2274,0.001762115,0.014725569,0.039305302,20976
2017/1/31,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,265,3839,-0.003633532,-0.001300728,0.086304471,6759
